ACH-000469,-0.342141,4.781712,-2.149848,-4.207989,5.493161,5.119576,,1.905246,4.628246,3.923634,,3.383921,,-0.105298,4.439407,5.824416,5.570279,2.325995,5.133,2.586913,5.704567,4.136694,4.355669,3.998193,-0.098944,2.395587,1.787834,2.907464,0.166004,6.22431,-2.754592,-0.406594,-1.541122,2.728341,3.389157,3.789319,5.341388,3.232518,5.036131,5.221878,0.626399,4.211839,2.59441,5.664881,4.991861,3.8915,4.660005,3.606316,-0.787238,-4.129007,3.576072,2.950687,4.713308,3.327719,-2.583867,4.680557,3.081624,3.876428,4.386814,5.492183,4.754135,,5.183199,4.746932,5.25073,2.774244,3.937515,5.402879,5.656388,5.649898,2.284432,0.523542,3.129958,5.451075,4.385592,3.15463,2.406492,5.692392,5.509201,,3.261778,3.599918,,-0.708516,1.452858,0.751849,3.441146,,,2.56086,2.959075,3.248293,4.080046,1.039113,-2.887474,-1.13641,-5.016141,,,4.186985,3.610748,5.698889,0.506287,,-3.469021,5.516384,0.470517,4.291421,5.855859,5.879217,-0.439858,5.699664,5.178223,5.392096,4.561234,-1.547985,1.153223,5.868631,7.060617,1.347931,2.937904,3.577519,2.638893,4.820678,3.230498,1.95713,0.406652,1.64354,1.074622,2.477761,4.91244,-1.115422,5.659159,4.285892,-0.848677,4.939019,4.292784,4.94071,2.988514,1.715961,5.562887,-4.273013,4.348733,-3.52636,,5.754488,5.422291,-0.62607,5.578557,-1.637781,-5.412392,2.563536,0.56428,-5.857636,3.299343,,4.160398,3.812421,1.728854,3.52975,2.492519,-1.9635,4.094375,4.245055,4.269534,5.873108,3.260564,0.088711,4.20463
ACH-000603,0.0018,6.776877,0.893711,-2.53814,5.13733,4.692429,-1.783143,3.768273,5.494817,5.535993,1.827967,1.499868,4.712753,1.312485,6.178967,2.797369,4.048703,4.557062,5.442538,1.547017,5.476161,2.478077,3.502689,1.690432,2.504673,3.698841,2.379268,1.824798,3.076749,5.991139,-2.896369,1.585903,,4.078073,3.224704,5.156594,5.609522,3.228192,4.742624,6.042593,,2.260366,4.175757,4.397171,4.079038,6.485099,2.492192,3.224415,3.448866,-2.793185,0.23985,2.116636,5.159877,1.648038,-2.293149,3.522553,4.645102,4.763587,4.020322,3.569277,2.622068,1.903996,2.956012,6.293404,5.872479,4.479377,3.034616,6.778532,3.385545,2.173383,1.31612,0.558085,2.839825,2.926992,3.467271,1.914775,3.047863,3.760374,6.600001,2.716891,4.855906,2.634745,4.842653,0.687337,0.2239,,3.744809,3.276682,7.075923,3.583531,4.275797,5.30363,5.60989,1.789791,-2.084618,1.118952,-2.198875,1.566101,4.096212,4.531023,4.657038,6.489038,2.992034,3.403231,-1.928629,2.899747,1.961527,2.874458,4.529106,,-0.353724,3.21215,3.331726,4.855013,7.288117,1.002102,2.638251,4.563119,7.435659,,2.290111,-0.290985,2.578823,5.666604,3.243745,1.886563,3.894624,1.198364,2.260641,4.820863,6.009016,-0.361279,4.155896,3.138588,0.218347,5.776018,2.321139,3.411101,4.040757,,3.815293,-2.534438,1.664289,0.845982,4.46461,5.397708,4.360847,1.07013,6.166061,0.394258,,,,-3.825643,3.357125,5.449218,4.375184,-0.912865,1.101096,1.480386,3.916231,-1.122521,5.982924,6.982865,3.109725,6.448818,2.222562,1.351943,4.237397
ACH-000580,-0.294422,6.516649,-2.965876,-1.910791,7.270983,7.542864,0.559857,3.609277,5.15405,0.035633,3.513734,5.330099,5.047729,3.212924,5.916005,5.113455,6.178735,3.102529,5.82117,2.620935,4.668599,5.469207,5.861738,4.232668,3.773521,5.23155,3.9577,4.632183,3.576739,6.219263,-0.407641,2.218829,0.695812,-4.298846,-1.321184,-1.097271,4.525489,4.035322,5.925588,5.1088,0.264837,4.287868,4.761133,4.899992,6.577168,5.794232,1.30248,2.309722,3.818937,-2.176793,4.228059,3.661368,5.89721,3.348946,-0.215771,5.570781,1.858572,5.394691,5.069469,3.797516,5.423073,2.350834,3.409118,3.664741,6.087103,2.481591,5.520427,6.941341,5.09535,5.109283,4.529648,4.01391,4.0649,5.688191,4.346034,3.245468,5.627416,5.761968,6.347122,3.97096,6.120244,4.162478,4.765004,0.749533,5.032398,0.800255,5.768477,3.891033,7.269656,2.668319,5.002212,4.299888,5.570116,1.855088,-2.224389,-2.699203,-4.759165,3.18494,5.032589,5.215579,3.98899,5.390405,3.616788,3.705308,0.952889,2.902007,2.291933,5.769704,6.025751,7.13349,-0.262571,5.834486,5.650627,5.489567,5.091649,-1.061898,-5.283689,-3.358189,6.541094,4.348946,2.320788,2.742455,3.080416,4.831944,3.222445,1.845095,3.969531,2.414859,4.209296,4.014265,5.902875,1.887552,5.49256,5.952261,0.468401,6.6075,3.411075,6.43032,4.012287,2.536863,4.552124,-2.665186,4.612205,-4.896661,5.906769,6.327135,5.142668,-0.648374,5.710546,-2.968371,-1.761858,2.185474,-1.495931,-2.830046,2.864522,4.502522,3.969865,2.49801,3.375319,3.363232,-2.015841,2.480103,4.990253,6.372298,5.090598,6.925114,3.811511,0.228176,3.709558
ACH-000074,-0.651814,4.958884,-1.141227,-5.236336,5.011812,3.400145,,0.944001,3.56607,2.962851,,2.344529,,-0.430658,3.394718,4.779399,3.797526,2.314443,2.990241,1.066092,3.292816,3.297189,2.106636,1.220605,-1.695089,4.161771,1.872474,1.435711,3.440584,4.951859,-2.448897,1.629663,-1.153915,-3.620863,-1.390808,-0.055061,5.009918,2.014507,3.850718,5.003329,-0.044881,1.741558,2.709246,4.979135,4.663714,4.193278,-0.750698,1.852163,-8.580479,-4.633015,0.879225,-1.176712,4.149476,1.121799,-3.569187,2.689316,1.302745,1.904009,2.75732,0.39522,3.895705,,0.778192,2.682334,4.434623,1.871444,1.09404,5.006658,3.549486,2.869166,0.733349,-0.956954,1.754097,3.850995,2.209762,2.299146,1.787921,2.903002,4.153492,,4.072846,2.635843,,-2.607312,-0.992744,0.042492,2.491952,,,1.917917,0.859294,2.462971,1.448775,-0.906253,-3.776405,-3.83554,-5.393349,,,2.42474,2.155496,5.272974,0.372381,,-6.230256,1.737197,-0.134736,3.266186,1.208412,4.738273,-1.98858,3.273078,3.318229,3.046313,2.818438,-1.710085,-5.569001,1.542211,4.13037,4.221696,1.358989,0.805251,1.73629,4.280853,0.881639,0.406695,4.852003,1.139478,0.4148,3.533151,4.619547,0.610652,4.056646,2.614723,-0.268561,3.454323,2.25382,5.011812,2.709226,4.090654,4.370219,-3.581516,1.867824,-2.757449,,3.612197,2.907907,-1.276065,4.096282,-3.197333,-6.076633,1.283613,-3.327393,-5.681657,-1.254838,,3.188711,1.361226,0.662889,-6.456847,-2.308914,0.189807,3.339242,4.482592,-4.874536,4.012789,-2.195141,-1.912578,2.64968
ACH-000062,-0.639168,3.184667,-1.521684,-4.548203,5.171181,5.228337,-3.462042,3.112234,4.867461,2.827315,2.321041,1.951103,5.064793,0.175946,2.201542,3.997697,3.814216,2.691808,2.433071,0.733706,3.418652,1.678137,3.90346,1.602965,0.599842,1.807013,1.824786,3.985016,-0.147408,4.824919,-2.642891,-0.523904,,-0.953365,0.541723,0.494855,5.098672,2.980497,5.550958,4.725062,,3.992982,2.400454,4.627916,3.333713,3.7128,0.731484,1.965757,-0.099952,-5.501342,1.774462,0.32722,3.202133,2.252483,-2.41993,4.840988,1.341853,3.446588,4.265298,2.32661,3.445497,-0.252285,2.085467,4.928234,5.198365,2.075691,2.890626,5.282235,3.01688,4.360431,1.917742,0.904347,2.267302,3.238269,2.529686,2.197439,1.568279,3.357234,5.285522,5.191074,4.100722,3.399198,1.921969,-1.012559,0.758582,,3.123029,2.108689,2.715269,2.282873,3.108118,4.270532,3.723832,-0.117086,-3.707351,-3.455467,-5.107421,2.444484,4.095039,4.548729,2.968255,5.151393,1.027905,1.854483,-3.626114,2.284147,0.398236,2.281786,4.326857,,-0.563618,4.499581,3.443568,3.94583,3.915672,-1.16116,-2.021799,2.9889,6.224923,,1.346362,1.180656,1.908213,2.961582,1.540266,0.836256,1.485368,1.984129,2.091484,3.172164,5.097088,-0.891922,3.939395,3.518589,-0.389754,5.067698,1.323261,4.700487,-0.057435,,2.761878,-4.529165,2.33,-3.63331,4.676071,3.643347,3.929386,-1.472377,5.195899,-3.847478,,,,-5.717356,2.045777,5.1424,3.578929,1.291137,1.190644,1.89061,0.195841,-0.940679,2.536037,4.974169,2.637492,4.573241,2.868858,-0.608173,3.637476
ACH-000056,-2.741061,2.761367,-0.406637,-5.990089,3.36226,3.363014,-4.812188,0.673465,1.832903,2.359803,0.486752,0.731164,2.690484,-1.521279,1.409511,2.902748,3.250783,-1.838625,2.919794,0.244344,-0.387776,1.709425,2.811557,-0.527676,-3.683567,1.858803,-1.381941,-0.882653,-0.189236,3.475777,-4.249101,-1.24613,,2.080536,2.233804,3.362457,3.363022,1.173179,3.350394,2.84171,1.016123,2.134595,1.548659,2.540405,1.478038,3.148207,2.218588,1.801314,-4.380556,-6.100019,0.25489,0.708998,3.358206,0.976353,-3.4526,2.341413,-0.92272,1.404024,3.362803,2.177051,2.831678,-3.595473,1.5221,2.33582,3.18525,1.195575,2.479789,3.345837,1.749265,2.160933,1.031243,-0.392593,0.877867,2.655412,2.70668,0.645858,1.27029,2.154053,3.303765,1.219106,0.586982,1.455491,1.178047,-0.480208,-0.430473,,2.567344,0.367291,1.140244,0.367291,2.418448,1.972933,0.601135,-0.395105,-4.547833,-4.328464,-5.776978,-0.497364,1.862098,2.510856,0.766705,3.443859,-0.436969,1.051588,-6.603758,1.744347,-0.594338,1.745553,0.551921,,,3.365855,1.381463,2.997743,0.933303,-1.964112,0.752068,2.308017,3.872097,,-3.531426,-2.433576,-1.111872,3.196633,0.502612,0.45682,0.314234,1.060435,1.830925,-0.573288,2.980971,-1.566794,3.112176,3.338189,-0.423618,3.251175,1.812488,1.801395,0.795363,,3.289598,-5.268008,2.753979,-5.225114,2.736904,2.991426,3.074612,-4.532468,2.956935,-5.626423,,,,-6.140003,1.044027,3.26805,1.722864,-2.620295,-1.303622,1.945961,3.042776,-7.200135,0.248688,2.625546,-0.791665,3.27195,0.31622,-2.181969,1.727612
ACH-000168,-0.902246,4.933882,0.827182,-4.897269,4.970225,4.334698,,1.066022,3.979471,5.282585,,1.817164,,-1.649357,3.886467,4.970506,4.954993,3.803151,4.547685,0.767572,4.254187,3.473883,3.098432,1.314705,0.850238,2.018777,2.916474,2.24167,0.731189,5.218781,-1.726593,1.015288,0.430937,-3.638064,-0.606185,0.999614,4.576333,1.879289,4.857152,4.80337,0.8056,3.421067,2.805714,4.78906,1.53785,4.173055,2.053571,1.328416,2.546539,-4.682721,2.211333,1.719142,4.66411,2.219902,-2.588562,2.967901,0.708629,2.437089,4.190465,1.799593,4.13398,,2.060534,3.709263,4.606747,-1.47355,3.113467,4.961609,4.894757,4.004774,0.666631,-0.881762,2.45592,4.576406,3.309051,2.613244,3.481724,2.891528,4.783005,,3.849573,3.07057,,0.459866,0.973141,0.558675,2.116382,,,1.724675,2.675719,2.788218,2.328646,-1.178114,-3.859248,-3.926869,-4.182668,,,3.33684,2.623436,4.117216,0.791429,,-7.689895,3.153549,1.575634,3.173922,4.950934,4.830753,-1.834371,4.834826,3.548702,4.741039,3.409307,-0.70443,-4.060165,4.380881,4.570787,3.787064,0.325121,1.918465,2.544995,3.449487,2.711585,0.594801,2.779591,1.262608,1.760173,4.315009,4.338719,0.415784,4.657439,2.784915,-0.00847,4.423588,2.313184,4.722557,2.667921,4.970144,3.32733,-2.611698,5.273547,-5.770768,,4.646653,3.296772,-1.991495,4.35094,-3.639164,-4.615508,1.203244,0.572426,-4.972367,-3.444451,,3.361069,0.965443,1.327706,3.544798,,1.645317,3.371577,4.337089,3.141796,4.370475,1.957112,-1.854499,3.361069
ACH-000968,-0.290941,3.324642,-1.701413,-3.187999,5.629393,5.563444,,1.340819,4.34402,5.336805,,3.063165,,1.587019,4.197644,5.134277,5.065938,2.285745,4.061801,3.192871,4.080746,4.93782,3.272701,1.411749,2.635765,2.501783,2.53375,3.348913,0.730468,5.456428,-2.229741,0.450741,-0.436005,-0.847187,0.014757,2.135612,4.351459,2.087605,3.960792,5.616689,-0.05969,2.841358,4.578958,5.592802,5.729332,5.37862,1.601257,4.936246,4.438974,-1.932622,1.965509,1.529544,4.768385,1.866086,-0.759678,3.081626,4.943316,4.388522,5.600462,4.349322,3.909567,,4.854506,2.299421,5.331529,2.504644,3.056363,5.547063,4.884582,4.763399,2.583053,2.139269,3.164922,5.29744,3.205177,2.058587,2.797809,4.934184,5.593403,,2.566538,3.97847,,-0.554749,0.925911,,3.315973,,,1.303581,3.744559,4.857317,5.236251,2.645251,-2.911009,1.814268,-5.935649,,,2.483417,3.108227,4.766047,1.878005,,,3.236675,2.789455,1.688346,5.620363,5.347382,-1.299249,4.299301,3.2038,4.29219,5.021005,-1.698948,-3.324201,5.628244,6.75443,2.132196,2.776207,0.080318,2.738642,4.018641,3.252851,4.589723,1.926846,2.677227,1.707949,3.572798,3.681772,-0.383543,5.279264,3.520207,0.27393,4.727206,0.755925,4.436186,1.982257,1.542122,3.075545,-5.208356,3.54074,2.933242,,4.883629,2.303142,-0.776961,5.588586,-0.207258,-3.821264,4.548415,2.236413,-4.53049,-2.291376,,3.85719,0.181897,1.525099,4.393572,0.711396,1.429836,4.485977,5.502883,2.695276,5.380338,2.271751,1.664353,3.690559
ACH-000107,,6.861696,,2.370686,,7.029163,,1.272538,,6.317174,,6.254861,,5.094448,3.043557,7.171579,6.887168,3.616211,6.462485,5.770713,7.346377,6.117093,5.337737,3.997706,4.77332,4.08464,4.665462,5.286146,2.48556,7.497408,0.184964,2.069308,1.745679,-0.038041,2.265129,,6.836424,3.274031,5.628827,6.608344,2.181334,5.39227,5.27466,5.152306,7.199653,6.227829,3.422417,6.712413,-2.01827,-0.227963,4.697843,2.788164,6.305886,4.66788,,4.798923,5.945411,5.100001,-1.24937,5.934134,6.01864,,4.324997,3.737612,6.576853,3.673431,5.485784,6.445194,4.896989,5.115977,4.376449,3.65312,3.272782,5.538417,3.880554,2.808596,4.286437,4.220117,6.350849,,6.244816,,,1.236063,,,5.658822,,,1.655963,4.238155,,4.799228,1.90782,-1.608688,5.500639,-2.910213,,,3.94294,4.155095,6.028139,4.703897,,-4.882197,3.848326,1.808785,5.578347,6.811507,,-0.79614,6.755328,5.933244,5.589418,2.89245,-0.439162,-1.101901,7.247008,8.711027,,4.64293,1.465316,5.095922,5.610128,2.69356,4.577237,2.858979,1.531528,3.131081,4.942005,5.654349,1.72326,5.513496,5.950934,2.321085,5.80273,2.741696,7.150957,4.708758,2.697523,3.787193,-3.917778,2.945767,4.81119,,6.706759,4.253491,3.970764,6.387041,2.949812,1.009576,7.678457,5.146375,-1.048677,3.375347,,4.372496,-0.587145,3.872091,5.871527,,,5.824039,,,,4.594934,0.498232,5.365007
ACH-000411,-0.247151,5.102048,-0.929974,-2.085261,5.805613,5.823893,,0.103137,4.593953,4.317611,,3.319471,,1.729972,1.694619,5.755668,4.826301,3.669267,5.271657,1.140593,1.934591,1.117318,3.35377,4.208869,2.116156,3.884329,3.854256,1.509867,2.393281,4.514918,-3.353933,1.159384,-1.400903,1.126835,3.029153,3.164463,4.71376,2.503989,5.457872,5.823893,-0.267621,3.860744,5.811022,4.316661,3.134774,4.726984,2.895692,1.698518,-0.766399,-2.846495,3.237669,1.615984,4.891254,2.299214,-2.057378,4.178542,3.950929,2.120952,3.933475,2.021339,5.537175,,1.990394,4.097515,5.531066,5.486633,3.712785,5.475997,4.281172,4.178601,2.202489,0.579607,2.692803,5.532918,4.349717,3.70285,2.686232,4.769137,5.458938,,4.062931,2.907237,,1.896629,-0.491723,0.083317,4.090233,,,1.97763,1.718921,4.002683,3.552446,-0.972245,-2.714711,-2.512969,-4.63341,,,4.187547,3.691254,5.687113,2.050547,,-3.203338,3.248696,1.892463,4.274817,2.0725,5.26509,-0.106161,4.716101,4.019007,4.893593,4.322554,-1.33947,-0.374576,3.654654,7.081192,2.700748,4.199437,1.709122,3.438328,5.807596,0.756883,0.76542,3.336007,1.079264,1.640217,4.882299,5.70797,-0.431254,5.823893,4.633057,1.716204,4.897958,2.455655,5.789211,3.518163,4.571134,4.59489,-5.709178,3.702996,-1.977949,,4.834307,4.675092,-1.591235,5.109245,-2.412603,-4.0273,2.601141,0.610753,-3.9238,-3.230145,,1.485871,0.766534,1.182583,1.524846,1.192955,0.900179,3.751352,5.130058,1.137231,5.66846,3.161444,-1.196114,4.179533
ACH-000804,-1.020674,5.132817,-0.256905,-3.151405,5.939079,5.918851,,1.600173,4.603342,5.48958,,4.97822,,0.592484,3.390482,5.868173,5.937725,,,2.984464,3.898373,4.814594,5.03702,1.893968,,2.400679,0.867819,4.553801,-0.687795,6.362532,-1.328753,0.530334,0.272531,3.379271,4.560976,4.150028,4.144784,,,5.180776,0.488355,1.680315,2.706887,6.123929,5.128803,5.238838,3.02069,3.444105,4.211046,-1.478453,,-0.82937,5.336238,1.895775,-2.646255,2.71407,1.634808,3.011426,4.460611,4.779621,4.768184,,,,,,,,,,,,,,,,,,,,,1.509267,,1.084124,4.57748,,5.150878,,,2.800821,3.376844,4.136799,,0.61779,,0.262899,-4.905666,,,2.557455,3.368262,4.1633,2.655088,,,,,3.095235,,5.939079,,,,,,-1.401674,1.921155,5.30609,7.356148,5.061891,1.153032,2.440587,0.432964,3.466404,3.371112,2.4609,2.27001,1.066822,1.605823,1.842471,5.742572,-0.259263,3.458914,4.080988,-0.742208,6.31591,3.079672,3.297493,2.251945,1.264797,2.414581,-4.443814,3.889908,,,,2.969256,-1.409889,5.890443,-3.088806,-2.940818,3.004565,3.903015,-3.391484,-1.126299,,4.098604,2.765496,0.925479,3.061993,4.520036,1.500358,4.956538,5.122848,4.329641,5.636954,,1.297726,2.971664
ACH-000386,-1.960499,4.939631,1.727081,-2.841845,3.975414,4.384235,,1.662464,4.188611,4.455043,,2.331209,,0.251139,3.985892,4.9454,4.292913,4.561674,4.47357,1.042771,4.300503,4.850576,0.118924,1.969118,0.570172,4.472397,3.516382,2.75583,3.295211,4.916702,0.126707,2.836096,1.535663,1.163028,3.003182,2.864332,4.847371,2.574215,5.264348,4.670223,0.981068,2.874945,4.959035,3.630301,5.286551,4.971708,2.472781,2.189417,0.971364,-1.223609,1.171976,2.704641,4.194826,1.07763,-1.579207,3.678431,1.58796,2.951152,4.97083,2.455884,3.740482,,1.802734,3.542763,4.971321,0.200492,2.06159,4.969999,4.747201,4.068827,2.056127,2.4603,2.626917,4.494677,3.777038,3.407569,3.530459,4.41399,4.9475,,3.092298,3.509695,,-0.176201,-0.404649,,2.983418,,,1.890287,2.405245,2.984433,2.824479,0.323259,-3.358991,-2.113772,-5.410711,,,3.979804,2.817328,5.074623,0.448603,,,2.807744,0.418451,-1.239049,2.830215,4.546673,-1.571505,4.952641,4.696268,4.705135,3.879587,-0.838355,0.574039,2.649955,6.136646,4.734941,-1.494587,-1.804676,4.126543,4.648287,2.87908,1.531988,3.23582,2.625027,1.602543,4.959041,4.906802,2.253068,4.972253,4.312204,0.828753,4.596532,3.014253,3.077995,2.449315,3.084951,2.856582,0.038789,4.541165,-4.95048,,3.614344,4.750727,-0.307152,4.972253,-3.40149,-5.680666,2.599089,-0.145275,-3.946182,-0.225446,,3.349407,-2.478625,0.251491,2.484771,2.145867,0.500086,4.303145,4.800366,1.852677,3.628279,0.104521,-0.034951,2.599336
ACH-000636,-2.977387,4.385858,0.461612,-5.505838,4.198369,3.124221,,0.360576,3.437822,4.175114,,1.431634,,-1.132048,3.198703,4.452779,3.958831,,,0.247252,3.247442,1.111025,1.229419,-0.837479,-2.235928,1.409695,-0.2895,-1.541335,-1.198356,4.475519,-3.144661,-0.795715,-0.698205,3.022182,1.401639,4.255787,4.532098,,,4.287349,-2.251677,1.874799,1.3477,1.730835,3.063505,2.136183,2.235297,0.175794,1.308975,-4.771135,,0.159556,4.532098,2.034493,-6.247839,2.63222,-0.324793,1.107066,2.747029,1.972369,0.183544,,,,,,,,,,,,,,,,1.176421,,,,,2.077559,,-1.173241,-1.894871,1.045661,2.458579,,,0.34414,1.387907,2.307024,,-1.701093,,-3.537216,-5.570942,,,2.392672,0.543489,4.532098,0.022044,,-7.312357,,,1.506494,,4.390846,,,,,,-1.600976,2.467872,4.272872,4.263852,2.502357,0.76722,-0.116636,-0.699707,3.616934,1.704639,-0.323378,1.299658,0.2555,0.792516,0.67509,4.476251,-0.725098,2.436455,1.751808,-0.327823,1.797862,0.893562,2.329199,2.229513,2.295727,3.056856,-4.442903,-1.002415,-6.738547,,,2.629276,-3.43424,4.531778,-5.173864,-6.523183,0.684582,-3.931726,-5.957033,,,2.921107,-0.812582,-0.585908,1.818318,3.102582,-0.023226,2.521322,4.111295,0.406499,3.479151,0.553349,-1.987041,2.802552
ACH-000277,1.242709,4.812347,-1.134637,0.939706,5.168061,4.269451,,,4.782931,5.484397,,3.329654,,2.138344,1.648153,2.545978,,2.129308,5.549425,2.837455,4.867274,1.238208,3.949381,2.90314,5.201397,4.202484,2.517315,3.835054,3.232953,5.648318,-0.321582,1.932421,0.417692,3.669222,3.189259,4.869538,4.089417,2.927576,5.482255,5.401238,2.758228,2.423744,3.24807,3.45808,6.449567,5.182078,4.485872,3.098675,4.011489,1.304958,2.778889,5.208105,5.520663,1.968601,3.849283,3.487024,4.086373,4.914633,4.874272,5.450845,3.527139,5.307943,3.666119,4.59818,5.097646,1.344606,3.426491,4.240483,4.943272,4.139124,4.40066,5.019031,2.047289,2.988308,4.623523,3.934015,3.737247,3.019549,4.595048,4.821193,6.648037,3.493025,4.324026,4.53545,4.608854,,5.494412,,,0.6823,2.578718,3.698213,5.525609,3.220675,0.21732,4.773775,-4.313804,3.185378,,3.337115,3.150249,5.703492,6.242572,,,5.153471,5.483864,1.078058,,5.505015,-0.558455,4.759087,3.629683,4.487578,4.18479,-0.48813,2.161148,5.832026,7.15877,6.007485,3.078682,3.356132,2.583327,3.434491,2.519747,3.758441,3.727894,-0.105295,4.145984,1.607278,3.387214,2.742508,5.099714,4.407021,0.745049,3.811036,3.950276,2.748187,2.180902,3.121178,4.243189,-1.060684,4.826117,4.034701,,4.692878,4.127823,1.136174,3.544837,1.133075,-0.819159,4.369378,3.723727,-0.606803,,,2.392578,2.054571,1.798977,1.609841,4.273691,1.554912,4.668435,5.110977,2.627317,5.373081,3.473949,5.020503,
ACH-000790,-0.206135,5.131134,-0.004546,-2.876948,5.132601,5.038485,,1.196668,2.72,3.839739,,3.436361,,1.399688,4.236803,5.144444,4.718857,2.937258,5.049882,0.94114,4.434731,2.678679,3.979712,3.480842,4.975375,3.951784,2.967189,2.568151,4.245849,4.956845,-2.19339,2.59881,0.45529,1.941566,3.843706,3.379569,4.743696,1.892212,4.932907,5.090722,0.203814,2.4107,3.524421,3.932762,4.019604,4.291172,2.108807,2.655549,3.947721,-2.5565,1.189973,2.787335,4.407029,1.566055,-3.763106,2.730967,2.485809,3.462333,4.816934,3.87488,3.01186,,2.704144,3.455679,4.26682,3.610346,3.167089,4.66812,2.660885,2.879314,3.430859,2.294048,2.069895,3.362697,3.068235,2.198793,3.522888,2.509786,3.827386,,3.875533,3.318106,,1.208614,3.269987,-0.394998,4.171478,,,1.977966,2.932814,2.9572,4.708498,0.281501,-3.470178,0.967012,-5.227817,,,2.672572,2.010468,3.785981,0.414419,,-5.424987,2.677273,1.484718,3.068494,5.148083,5.017115,-0.990707,4.751383,3.515598,4.968434,3.341063,-1.054416,1.446898,4.159515,5.970479,2.960982,0.472913,-0.20634,2.451952,3.932917,2.027376,2.431884,4.371347,1.852589,1.434062,3.601085,4.054167,0.722519,3.475567,3.285715,-1.49678,4.955502,2.215417,4.134467,2.902984,1.214967,3.447881,-2.770482,3.181609,3.198276,,5.014045,3.73057,-0.220526,4.98058,-1.344657,-5.394278,2.658743,1.502825,-5.199623,,,2.543026,-0.112805,1.231691,1.877874,2.793066,0.989111,3.774023,4.015421,2.227676,5.13585,2.249604,-0.296959,3.542809
ACH-000930,-0.62076,6.381352,-0.943752,-2.488323,5.164243,5.124212,-1.157783,1.514947,4.478848,3.273176,1.932364,1.873854,5.201661,-0.859078,2.7995,3.5567,4.518443,-0.303445,4.037511,1.053498,4.529208,1.993195,3.238717,1.301742,2.345224,2.02115,1.241151,3.847,0.419508,5.729129,-1.527158,0.506786,-0.710124,2.006109,2.021245,4.011562,5.6048,3.560412,5.520689,4.731101,0.84775,2.591955,4.273216,3.640209,4.685772,5.893402,1.185557,1.075376,1.051128,-2.21181,2.230463,1.840215,3.584876,2.523297,1.26411,3.64785,3.298802,4.713028,2.834969,2.025379,3.489825,1.88244,0.352312,3.557181,5.329946,1.374969,3.84394,6.18587,2.843596,3.43463,2.016738,1.722736,3.124888,4.429715,3.668778,1.663172,3.467485,4.019513,6.075094,3.661308,2.800514,2.05487,3.555187,0.752286,1.876744,,4.005727,2.810525,4.108427,2.212828,3.737608,4.747839,3.966323,0.347306,-2.179513,2.709458,-5.808693,2.330532,4.314869,4.073794,3.874715,5.178922,1.958287,2.249466,-4.423215,2.555313,1.411848,2.866826,1.425099,,0.586936,4.8528,5.050984,4.968651,5.083352,-2.042506,0.497416,5.233328,7.380573,,2.429361,-0.854188,-0.384524,4.684488,2.346368,-0.200821,2.333798,0.094346,1.957834,0.710519,5.891357,0.41021,4.581138,3.418308,0.822245,5.376381,1.93835,3.779978,3.932729,,2.401465,-4.041814,-1.324587,-0.949648,4.810485,5.605005,4.672608,-0.368444,5.774728,-0.347105,,5.119945,,-3.957345,2.083376,4.128096,2.937018,-1.691501,1.110294,2.369907,1.608602,1.319097,5.806878,5.132903,2.223719,6.003963,1.980809,-1.933952,4.181213
ACH-000178,0.667457,6.748777,0.551064,1.26404,7.461904,7.122532,,3.479282,7.273067,3.339322,,3.343527,,4.280544,4.330549,6.738256,6.02652,,,2.232747,7.488047,4.641555,4.205435,4.188401,4.821329,5.215091,4.489363,5.045304,4.122841,7.340866,-3.108146,1.465511,-1.388155,-0.703267,2.638866,1.954164,6.578053,,,6.004193,2.105026,3.757851,2.255705,6.436801,7.70629,5.604947,3.334541,3.067662,2.157984,-0.053763,,6.519568,7.146262,3.173832,3.62122,5.681594,7.6044,5.035884,4.493706,5.841403,4.569734,,,,,,,,,,,,,,,,5.173894,,,,,5.027272,,1.329682,3.562549,6.268233,5.644883,,,3.877911,4.903506,5.484338,,2.310666,,3.529721,-3.786246,,,3.250171,4.102997,6.055413,3.641047,,0.829761,,,5.509858,,6.416681,,,,,,-0.590576,0.069908,5.913659,8.532414,3.854226,6.237528,2.491097,3.275175,6.049554,4.070816,2.5841,2.622513,2.823474,2.422786,3.736391,6.122566,-0.463831,4.142067,5.786663,2.14533,7.188499,5.703145,6.801575,4.702542,3.906147,5.203341,-2.761656,5.505065,3.958822,,7.853444,6.765196,1.704694,6.202179,0.617225,-0.03353,6.629911,5.596162,-1.569222,4.725115,,4.388053,2.316067,2.013945,4.165952,0.863505,0.198885,6.221051,6.94859,4.212155,6.97754,6.381608,1.147263,5.52346
